ID_PROV;Provincia;Year;Hombres;Mujeres;Total;TasaHombre;TasaMujere;TasaTotal;TasaHom65;TasaMuj65;TasaTot65;Hombres_1;Mujeres_1;Ambos_sexo;Shape_Leng;Shape_Area;OBJECTID;Provincias;Year_1;Hombres_12;Mujeres_12;Ambos_se_1
40;SEGOVIA;1980;0;0;0;0;0;0;0;0;0;9944;11291;22252;492119,7353;6915768296;1722;SEGOVIA;1980;9944;11291;22252
40;SEGOVIA;1981;0;0;0;0;0;0;0;0;0;9895;11379;22325;492119,7353;6915768296;1721;SEGOVIA;1981;9895;11379;22325
40;SEGOVIA;1982;0;0;0;0;0;0;0;0;0;9941;11577;22632;492119,7353;6915768296;1720;SEGOVIA;1982;9941;11577;22632
40;SEGOVIA;1983;0;0;0;0;0;0;0;0;0;9998;11761;22873;492119,7353;6915768296;1719;SEGOVIA;1983;9998;11761;22873
40;SEGOVIA;1984;0;0;0;0;0;0;0;0;0;10131;11969;23259;492119,7353;6915768296;1718;SEGOVIA;1984;10131;11969;23259
40;SEGOVIA;1985;2;1;3;2,6794567;1,3380253;2,0083144;19,3031559;8,2351971;12,6225443;10361;12143;23767;492119,7353;6915768296;1717;SEGOVIA;1985;10361;12143;23767
40;SEGOVIA;1986;0;1;1;0;1,3399438;0,6702188;0;8,0847282;4,087472;10700;12369;24465;492119,7353;6915768296;1716;SEGOVIA;1986;10700;12369;24465
40;SEGOVIA;1987;0;0;0;0;0;0;0;0;0;11091;12710;25329;492119,7353;6915768296;1715;SEGOVIA;1987;11091;12710;25329
40;SEGOVIA;1988;1;0;1;1,3476;0;0,6733553;8,710043;0;3,8200016;11481;13072;26178;492119,7353;6915768296;1714;SEGOVIA;1988;11481;13072;26178
40;SEGOVIA;1989;1;1;2;1,3506578;1,3495095;1,3500834;8,3984213;7,4482346;7,3931689;11907;13426;27052;492119,7353;6915768296;1713;SEGOVIA;1989;11907;13426;27052
40;SEGOVIA;1990;3;1;4;4,0662527;1,3550503;2,7104678;24,5278397;7,2998028;14,4315767;12231;13699;27717;492119,7353;6915768296;1712;SEGOVIA;1990;12231;13699;27717
40;SEGOVIA;1991;0;3;3;0;4,0793571;2,0382512;0;21,5192604;10,5641241;12569;13941;28398;492119,7353;6915768296;1711;SEGOVIA;1991;12569;13941;28398
40;SEGOVIA;1992;4;5;9;5,4205685;6,7877603;6,1035571;31,0029449;34,9723701;30,8631382;12902;14297;29161;492119,7353;6915768296;1710;SEGOVIA;1992;12902;14297;29161
40;SEGOVIA;1993;2;1;3;2,707056;1,3571099;2,032975;15,1768103;6,832468;10,0499144;13178;14636;29851;492119,7353;6915768296;1709;SEGOVIA;1993;13178;14636;29851
40;SEGOVIA;1994;3;4;7;4,0591555;5,4262304;4,7418084;22,3081493;26,74333;22,9132576;13448;14957;30550;492119,7353;6915768296;1708;SEGOVIA;1994;13448;14957;30550
40;SEGOVIA;1995;4;5;9;5,4078169;6,7839842;6,0946708;29,1417751;32,8882446;28,8507767;13726;15203;31195;492119,7353;6915768296;1707;SEGOVIA;1995;13726;15203;31195
40;SEGOVIA;1996;4;4;8;5,4044561;5,4279976;5,4162011;28,4495029;25,9151287;25,0941029;14060;15435;31880;492119,7353;6915768296;1706;SEGOVIA;1996;14060;15435;31880
40;SEGOVIA;1997;8;2;10;10,7950554;2,7130785;6,7647557;55,8698235;12,783637;30,7910213;14319;15645;32477;492119,7353;6915768296;1705;SEGOVIA;1997;14319;15645;32477
40;SEGOVIA;1998;7;7;14;9,4520512;9,4996405;9,4757862;48,2459145;44,2142487;42,4538307;14509;15832;32977;492119,7353;6915768296;1704;SEGOVIA;1998;14509;15832;32977
40;SEGOVIA;1999;9;14;23;12,1587114;19,0230312;15,5809669;61,1620789;87,6369324;68,8437271;14715;15975;33409;492119,7353;6915768296;1703;SEGOVIA;1999;14715;15975;33409
40;SEGOVIA;2000;12;14;26;16,2188454;19,0222569;17,616848;80,5531311;86,8270874;76,8139954;14897;16124;33848;492119,7353;6915768296;1702;SEGOVIA;2000;14897;16124;33848
40;SEGOVIA;2001;8;23;31;10,8137331;31,214798;20,9937496;52,9661026;140,5524292;90,1608353;15104;16364;34383;492119,7353;6915768296;1701;SEGOVIA;2001;15104;16364;34383
40;SEGOVIA;2002;9;23;32;12,0764847;31,0781422;21,5441799;59,2963486;139,7496643;92,5845566;15178;16458;34563;492119,7353;6915768296;1700;SEGOVIA;2002;15178;16458;34563
40;SEGOVIA;2003;9;25;34;11,8824434;33,3662529;22,5661716;59,1638184;151,4784241;97,9488373;15212;16504;34712;492119,7353;6915768296;1699;SEGOVIA;2003;15212;16504;34712
40;SEGOVIA;2004;14;23;37;18,2154102;30,3418064;24,2367077;92,7029495;140,1584473;107,1128769;15102;16410;34543;492119,7353;6915768296;1698;SEGOVIA;2004;15102;16410;34543
40;SEGOVIA;2005;20;31;51;25,501421;40,33255;32,8422012;132,6523895;189,9509735;147,8818054;15077;16320;34487;492119,7353;6915768296;1697;SEGOVIA;2005;15077;16320;34487
40;SEGOVIA;2006;18;36;54;22,6318302;46,2522812;34,3144722;119,2842941;221,9892731;156,1912537;15090;16217;34573;492119,7353;6915768296;1696;SEGOVIA;2006;15090;16217;34573
40;SEGOVIA;2007;16;22;38;19,5407906;27,6753922;23,5479298;106,5956039;137,2341156;110,1992264;15010;16031;34483;492119,7353;6915768296;1695;SEGOVIA;2007;15010;16031;34483
40;SEGOVIA;2008;16;29;45;19,2546062;36,1100731;27,538599;106,51754;182,9306793;130,4725952;15021;15853;34490;492119,7353;6915768296;1694;SEGOVIA;2008;15021;15853;34490
40;SEGOVIA;2009;13;38;51;15,717947;47,3101692;31,2827778;86,1840363;242,6409607;147,6378021;15084;15661;34544;492119,7353;6915768296;1693;SEGOVIA;2009;15084;15661;34544
40;SEGOVIA;2010;22;29;51;26,6060371;35,9761314;31,2314377;145,1570282;186,7954865;147,2669067;15156;15525;34631;492119,7353;6915768296;1692;SEGOVIA;2010;15156;15525;34631
40;SEGOVIA;2011;16;42;58;19,3444653;52,1486473;35,5283318;105,3532639;273,5265503;167,2867889;15187;15355;34671;492119,7353;6915768296;1691;SEGOVIA;2011;15187;15355;34671
40;SEGOVIA;2012;17;31;48;20,7334766;38,7524223;29,6318245;112,1668015;205,5839233;139,2353668;15156;15079;34474;492119,7353;6915768296;1690;SEGOVIA;2012;15156;15079;34474
40;SEGOVIA;2013;19;46;65;23,4405842;58,1189651;40,5732689;124,926033;309,0567017;188,3402863;15209;14884;34512;492119,7353;6915768296;1689;SEGOVIA;2013;15209;14884;34512
40;SEGOVIA;2014;19;50;69;23,7088051;63,8300591;43,5408134;124,5983353;339,7431641;199,9304657;15249;14717;34512;492119,7353;6915768296;1688;SEGOVIA;2014;15249;14717;34512
40;SEGOVIA;2015;31;51;82;39,0251274;65,6497421;52,1890755;203,105545;351,6513977;238,3166656;15263;14503;34408;492119,7353;6915768296;1687;SEGOVIA;2015;15263;14503;34408
40;SEGOVIA;2016;20;47;67;25,4106998;60,967701;43,0046806;130,3950958;328,7173157;194,400116;15338;14298;34465;492119,7353;6915768296;1686;SEGOVIA;2016;15338;14298;34465
40;SEGOVIA;2017;15;49;64;19,256197;63,9920616;41,4322624;97,7899475;346,7062988;186,1818237;15339;14133;34375;492119,7353;6915768296;1685;SEGOVIA;2017;15339;14133;34375
40;SEGOVIA;2018;12;37;49;15,4758835;48,4369278;31,833065;77,6096268;265,0239868;142,156723;15462;13961;34469;492119,7353;6915768296;1684;SEGOVIA;2018;15462;13961;34469
40;SEGOVIA;2019;17;42;59;21,9258652;54,9120102;38,3067131;108,5014038;302,7026978;170,2790833;15668;13875;34649;492119,7353;6915768296;1683;SEGOVIA;2019;15668;13875;34649
13;CIUDAD REAL;1980;0;0;0;0;0;0;0;0;0;24873;34050;61373;914103,5191;19798292964;615;CIUDAD REAL;1980;24873;34050;61373
13;CIUDAD REAL;1981;0;1;1;0;0,4109342;0,2102842;0;2,9087524;1,6104875;25129;34379;62093;914103,5191;19798292964;614;CIUDAD REAL;1981;25129;34379;62093
13;CIUDAD REAL;1982;0;0;0;0;0;0;0;0;0;25466;34718;62935;914103,5191;19798292964;613;CIUDAD REAL;1982;25466;34718;62935
13;CIUDAD REAL;1983;0;0;0;0;0;0;0;0;0;25727;34943;63442;914103,5191;19798292964;612;CIUDAD REAL;1983;25727;34943;63442
13;CIUDAD REAL;1984;0;0;0;0;0;0;0;0;0;26044;35454;64298;914103,5191;19798292964;611;CIUDAD REAL;1984;26044;35454;64298
13;CIUDAD REAL;1985;1;1;2;0,4279613;0,4098797;0,4187254;3,7710235;2,7780092;3,0551143;26518;35997;65464;914103,5191;19798292964;610;CIUDAD REAL;1985;26518;35997;65464
13;CIUDAD REAL;1986;3;5;8;1,283785;2,0504241;1,6752664;10,9845848;13,6574707;11,9379826;27311;36610;67013;914103,5191;19798292964;609;CIUDAD REAL;1986;27311;36610;67013
13;CIUDAD REAL;1987;2;3;5;0,8559335;1,230744;1,0473002;7,0506945;8,0115366;7,241549;28366;37446;69046;914103,5191;19798292964;608;CIUDAD REAL;1987;28366;37446;69046
13;CIUDAD REAL;1988;8;4;12;3,4250681;1,6414566;2,5143633;27,1462498;10,4457731;16,8380871;29470;38293;71267;914103,5191;19798292964;607;CIUDAD REAL;1988;29470;38293;71267
13;CIUDAD REAL;1989;3;7;10;1,2855288;2,8763735;2,0976279;9,8866329;18,0055046;13,7236338;30344;38877;72867;914103,5191;19798292964;606;CIUDAD REAL;1989;30344;38877;72867
13;CIUDAD REAL;1990;3;2;5;1,2873878;0,8226898;1,0501224;9,6119957;5,0589366;6,7105989;31211;39534;74509;914103,5191;19798292964;605;CIUDAD REAL;1990;31211;39534;74509
13;CIUDAD REAL;1991;2;4;6;0,8587819;1,6463819;1,2609148;6,2334423;9,9552011;7,879703;32085;40180;76145;914103,5191;19798292964;604;CIUDAD REAL;1991;32085;40180;76145
13;CIUDAD REAL;1992;9;7;16;3,8555455;2,8762789;3,3557048;27,2801666;17,1149139;20,5465374;32991;40900;77872;914103,5191;19798292964;603;CIUDAD REAL;1992;32991;40900;77872
13;CIUDAD REAL;1993;5;10;15;2,1369896;4,1012182;3,1393626;14,7679949;23,9928989;18,8274269;33857;41679;79671;914103,5191;19798292964;602;CIUDAD REAL;1993;33857;41679;79671
13;CIUDAD REAL;1994;10;18;28;4,2632289;7,3766866;5,8506904;28,7232513;42,3858528;34,3280296;34815;42467;81566;914103,5191;19798292964;601;CIUDAD REAL;1994;34815;42467;81566
13;CIUDAD REAL;1995;12;13;25;5,1074915;5,3233747;5,2175183;33,4662704;30,0258694;29,8867893;35857;43296;83649;914103,5191;19798292964;600;CIUDAD REAL;1995;35857;43296;83649
13;CIUDAD REAL;1996;12;19;31;5,1042542;7,7786922;6,4670234;32,6122398;43,1945801;36,221302;36796;43987;85585;914103,5191;19798292964;599;CIUDAD REAL;1996;36796;43987;85585
13;CIUDAD REAL;1997;21;21;42;8,9261808;8,5945816;8,7572432;55,7857819;47,0398483;48,040081;37644;44643;87427;914103,5191;19798292964;598;CIUDAD REAL;1997;37644;44643;87427
13;CIUDAD REAL;1998;19;25;44;8,0786781;10,2367134;9,1780243;49,5010796;55,128006;49,3971291;38383;45349;89074;914103,5191;19798292964;597;CIUDAD REAL;1998;38383;45349;89074
13;CIUDAD REAL;1999;15;51;66;6,3805079;20,9055805;13,7774115;38,4891701;111,0554657;73,0169296;38972;45923;90390;914103,5191;19798292964;596;CIUDAD REAL;1999;38972;45923;90390
13;CIUDAD REAL;2000;18;24;42;7,6554699;9,8433266;8,7692556;45,5200653;51,6729088;45,8010254;39543;46446;91701;914103,5191;19798292964;595;CIUDAD REAL;2000;39543;46446;91701
13;CIUDAD REAL;2001;29;57;86;12,3338652;23,3827934;17,9580441;72,2759476;121,0396652;92,3152924;40124;47092;93159;914103,5191;19798292964;594;CIUDAD REAL;2001;40124;47092;93159
13;CIUDAD REAL;2002;29;67;96;12,2657347;27,4163189;19,9662647;71,65802;141,0674744;102,101593;40470;47495;94024;914103,5191;19798292964;593;CIUDAD REAL;2002;40470;47495;94024
13;CIUDAD REAL;2003;25;67;92;10,4427299;27,2151947;18,9461422;61,2444878;140,3141327;96,9942322;40820;47750;94851;914103,5191;19798292964;592;CIUDAD REAL;2003;40820;47750;94851
13;CIUDAD REAL;2004;29;81;110;11,9933834;32,6490479;22,4538822;71,7235947;170,6268921;116,5921173;40433;47472;94346;914103,5191;19798292964;591;CIUDAD REAL;2004;40433;47472;94346
13;CIUDAD REAL;2005;37;88;125;15,0204401;35,0516624;25,1312351;91,348999;185,431015;132,2625427;40504;47457;94509;914103,5191;19798292964;590;CIUDAD REAL;2005;40504;47457;94509
13;CIUDAD REAL;2006;37;85;122;14,7767706;33,4317932;24,1755543;90,5110168;178,9699707;127,9348984;40879;47494;95361;914103,5191;19798292964;589;CIUDAD REAL;2006;40879;47494;95361
13;CIUDAD REAL;2007;33;66;99;12,8735771;25,5396214;19,2322254;80,977623;140,6859436;104,1568069;40752;46913;95049;914103,5191;19798292964;588;CIUDAD REAL;2007;40752;46913;95049
13;CIUDAD REAL;2008;27;76;103;10,3717699;29,0787773;19,743866;66,0340424;162,8001556;107,9426956;40888;46683;95421;914103,5191;19798292964;587;CIUDAD REAL;2008;40888;46683;95421
13;CIUDAD REAL;2009;44;70;114;16,8065948;26,621233;21,7246304;106,5736542;149,8383942;118,4181824;41286;46717;96269;914103,5191;19798292964;586;CIUDAD REAL;2009;41286;46717;96269
13;CIUDAD REAL;2010;38;84;122;14,506031;31,8837605;23,2196522;91,236496;179,929306;125,6553116;41650;46685;97091;914103,5191;19798292964;585;CIUDAD REAL;2010;41650;46685;97091
13;CIUDAD REAL;2011;37;75;112;14,1108809;28,4025288;21,2818508;88,2928467;161,5613251;114,7082596;41906;46422;97639;914103,5191;19798292964;584;CIUDAD REAL;2011;41906;46422;97639
13;CIUDAD REAL;2012;41;106;147;15,7123642;40,273098;28,0457287;97,978302;230,4748688;150,8729095;41846;45992;97433;914103,5191;19798292964;583;CIUDAD REAL;2012;41846;45992;97433
13;CIUDAD REAL;2013;50;92;142;19,3247166;35,1741104;27,292366;118,8551865;200,8207397;144,9941254;42068;45812;97935;914103,5191;19798292964;582;CIUDAD REAL;2013;42068;45812;97935
13;CIUDAD REAL;2014;50;109;159;19,4914303;42,0119476;30,8155651;118,1586151;238,5068207;161,442627;42316;45701;98487;914103,5191;19798292964;581;CIUDAD REAL;2014;42316;45701;98487
13;CIUDAD REAL;2015;52;134;186;20,4903507;52,104599;36,402565;122,6212616;295,3103027;188,7960663;42407;45376;98519;914103,5191;19798292964;580;CIUDAD REAL;2015;42407;45376;98519
13;CIUDAD REAL;2016;42;96;138;16,7298012;37,6600571;27,2748299;98,9375992;213,4614105;140,0617065;42451;44973;98528;914103,5191;19798292964;579;CIUDAD REAL;2016;42451;44973;98528
13;CIUDAD REAL;2017;57;117;174;22,9993591;46,3474617;34,780941;133,8468018;261,4934082;176,2310791;42586;44743;98734;914103,5191;19798292964;578;CIUDAD REAL;2017;42586;44743;98734
13;CIUDAD REAL;2018;59;103;162;24,0421829;41,1483192;32,6800041;137,5868683;230,6882629;163,2801208;42882;44649;99216;914103,5191;19798292964;577;CIUDAD REAL;2018;42882;44649;99216
13;CIUDAD REAL;2019;46;115;161;18,7966862;46,1034546;32,5803413;106,1595612;257,5011292;161,0177155;43331;44660;99989;914103,5191;19798292964;576;CIUDAD REAL;2019;43331;44660;99989
35;LAS PALMAS;1980;0;0;0;0;0;0;0;0;0;22139;26470;50540;736971,2723;5068845114;1189;LAS PALMAS;1980;22139;26470;50540
35;LAS PALMAS;1981;0;0;0;0;0;0;0;0;0;22793;27368;52300;736971,2723;5068845114;1188;LAS PALMAS;1981;22793;27368;52300
35;LAS PALMAS;1982;0;0;0;0;0;0;0;0;0;23270;28010;53490;736971,2723;5068845114;1187;LAS PALMAS;1982;23270;28010;53490
35;LAS PALMAS;1983;0;1;1;0;0,277125;0,137648;0;3,4869936;1,8363787;23542;28678;54455;736971,2723;5068845114;1186;LAS PALMAS;1983;23542;28678;54455
35;LAS PALMAS;1984;0;0;0;0;0;0;0;0;0;23849;29389;55533;736971,2723;5068845114;1185;LAS PALMAS;1984;23849;29389;55533
35;LAS PALMAS;1985;0;0;0;0;0;0;0;0;0;24162;30029;56586;736971,2723;5068845114;1184;LAS PALMAS;1985;24162;30029;56586
35;LAS PALMAS;1986;1;0;1;0,2672953;0;0,134172;4,0314455;0;1,7244055;24805;30638;57991;736971,2723;5068845114;1183;LAS PALMAS;1986;24805;30638;57991
35;LAS PALMAS;1987;0;1;1;0;0,267129;0,1331281;0;3,1908104;1,675856;25594;31340;59671;736971,2723;5068845114;1182;LAS PALMAS;1987;25594;31340;59671
35;LAS PALMAS;1988;3;1;4;0,7911267;0,2651359;0,528841;11,4098806;3,1142945;6,5312519;26293;32110;61244;736971,2723;5068845114;1181;LAS PALMAS;1988;26293;32110;61244
35;LAS PALMAS;1989;2;1;3;0,5243412;0,2631087;0,3939583;7,3866153;3,0283759;4,7514968;27076;33021;63138;736971,2723;5068845114;1180;LAS PALMAS;1989;27076;33021;63138
35;LAS PALMAS;1990;1;3;4;0,260974;0,7843096;0,5224101;3,6004896;8,8558273;6,1571617;27774;33876;64965;736971,2723;5068845114;1179;LAS PALMAS;1990;27774;33876;64965
35;LAS PALMAS;1991;6;9;15;1,554235;2,3332081;1,9435666;20,9467945;25,9380951;22,4225292;28644;34698;66897;736971,2723;5068845114;1178;LAS PALMAS;1991;28644;34698;66897
35;LAS PALMAS;1992;1;10;11;0,2551216;2,5547416;1,4041376;3,3930511;28,1104183;15,9927883;29472;35574;68781;736971,2723;5068845114;1177;LAS PALMAS;1992;29472;35574;68781
35;LAS PALMAS;1993;5;7;12;1,2570394;1,7635974;1,5100493;16,4668694;19,1670551;16,9393425;30364;36521;70841;736971,2723;5068845114;1176;LAS PALMAS;1993;30364;36521;70841
35;LAS PALMAS;1994;8;10;18;1,9832318;2,486387;2,2344372;25,4614887;26,5992813;24,6029358;31420;37595;73162;736971,2723;5068845114;1175;LAS PALMAS;1994;31420;37595;73162
35;LAS PALMAS;1995;7;12;19;1,7117132;2,94381;2,3267717;21,4849148;30,8959827;25,0507603;32581;38840;75846;736971,2723;5068845114;1174;LAS PALMAS;1995;32581;38840;75846
35;LAS PALMAS;1996;9;16;25;2,1719666;3,8739419;3,0215607;26,5181656;39,7861481;31,715826;33939;40215;78825;736971,2723;5068845114;1173;LAS PALMAS;1996;33939;40215;78825
35;LAS PALMAS;1997;6;11;17;1,4289933;2,6287427;2,0278482;16,9534626;26,2950306;20,7198315;35391;41833;82047;736971,2723;5068845114;1172;LAS PALMAS;1997;35391;41833;82047
35;LAS PALMAS;1998;6;17;23;1,4105732;4,0094624;2,7079339;16,2109585;39,0105095;26,8628826;37012;43578;85620;736971,2723;5068845114;1171;LAS PALMAS;1998;37012;43578;85620
35;LAS PALMAS;1999;10;22;32;2,3207188;5,1241083;3,7198749;25,9262142;48,7858963;36,0088654;38571;45095;88867;736971,2723;5068845114;1170;LAS PALMAS;1999;38571;45095;88867
35;LAS PALMAS;2000;20;39;59;4,5810513;8,9684238;6,7704029;50;83,9829483;64,2435608;40000;46438;91838;736971,2723;5068845114;1169;LAS PALMAS;2000;40000;46438;91838
35;LAS PALMAS;2001;21;38;59;4,7440796;8,6199665;6,6780305;50,5634193;78,9528351;61,9442101;41532;48130;95247;736971,2723;5068845114;1168;LAS PALMAS;2001;41532;48130;95247
35;LAS PALMAS;2002;23;47;70;5,0551453;10,3951483;7,716764;53,3494148;94,0997467;70,8631134;43112;49947;98782;736971,2723;5068845114;1167;LAS PALMAS;2002;43112;49947;98782
35;LAS PALMAS;2003;28;64;92;5,9857712;13,8057489;9,8781233;62,8056183;124,4385681;90,2819366;44582;51431;101903;736971,2723;5068845114;1166;LAS PALMAS;2003;44582;51431;101903
35;LAS PALMAS;2004;35;63;98;7,2887206;13,2672358;10,2612648;76,4425812;119,6399384;93,8418655;45786;52658;104431;736971,2723;5068845114;1165;LAS PALMAS;2004;45786;52658;104431
35;LAS PALMAS;2005;20;59;79;4,0540895;12,1291361;8,0631905;42,4079208;108,8601074;73,5136719;47161;54198;107463;736971,2723;5068845114;1164;LAS PALMAS;2005;47161;54198;107463
35;LAS PALMAS;2006;27;53;80;5,3436775;10,6423569;7,973846;55,1673393;94,8596802;71,9320984;48942;55872;111216;736971,2723;5068845114;1163;LAS PALMAS;2006;48942;55872;111216
35;LAS PALMAS;2007;39;84;123;7,5327969;16,4699745;11,9678326;76,4900894;145,9372101;106,7004395;50987;57559;115276;736971,2723;5068845114;1162;LAS PALMAS;2007;50987;57559;115276
35;LAS PALMAS;2008;45;95;140;8,5240507;18,2366505;13,347991;84,505455;160,0431213;116,9219437;53251;59359;119738;736971,2723;5068845114;1161;LAS PALMAS;2008;53251;59359;119738
35;LAS PALMAS;2009;38;94;132;7,1252184;17,8120041;12,4404955;68,4684677;153,4142914;106,1827316;55500;61272;124314;736971,2723;5068845114;1160;LAS PALMAS;2009;55500;61272;124314
35;LAS PALMAS;2010;43;84;127;7,9967866;15,7573662;11,8602915;73,6351776;132,3230591;97,7110977;58396;63481;129975;736971,2723;5068845114;1159;LAS PALMAS;2010;58396;63481;129975
35;LAS PALMAS;2011;45;99;144;8,2818937;18,3588657;13,3012753;73,7523575;150,4193573;106,3916245;61015;65816;135349;736971,2723;5068845114;1158;LAS PALMAS;2011;61015;65816;135349
35;LAS PALMAS;2012;45;84;129;8,220109;15,414032;11,8089046;71,1642456;123,500351;91,9950104;63234;68016;140225;736971,2723;5068845114;1157;LAS PALMAS;2012;63234;68016;140225
35;LAS PALMAS;2013;46;100;146;8,3622828;18,2218723;13,2862549;70,2579727;143,1331787;100,7362061;65473;69865;144933;736971,2723;5068845114;1156;LAS PALMAS;2013;65473;69865;144933
35;LAS PALMAS;2014;44;124;168;7,9826412;22,4965763;15,2396021;65,0175858;172,8777161;112,304718;67674;71727;149593;736971,2723;5068845114;1155;LAS PALMAS;2014;67674;71727;149593
35;LAS PALMAS;2015;58;120;178;10,4846811;21,6545124;16,0744839;82,8997803;163,1631927;115,3305359;69964;73546;154339;736971,2723;5068845114;1154;LAS PALMAS;2015;69964;73546;154339
35;LAS PALMAS;2016;49;108;157;8,8137894;19,3578224;14,0951157;67,5992584;142,8779297;98,414093;72486;75589;159530;736971,2723;5068845114;1153;LAS PALMAS;2016;72486;75589;159530
35;LAS PALMAS;2017;49;125;174;8,7588844;22,223526;15,5094175;65,2758942;161,2736816;105,6030273;75066;77508;164768;736971,2723;5068845114;1152;LAS PALMAS;2017;75066;77508;164768
35;LAS PALMAS;2018;73;123;196;12,9493923;21,6568737;17,3193531;94,3457184;154,8182526;115,4068069;77375;79448;169834;736971,2723;5068845114;1151;LAS PALMAS;2018;77375;79448;169834
35;LAS PALMAS;2019;57;103;160;10,008235;17,9255142;13,9844122;71,386528;126,4284592;91,3841858;79847;81469;175085;736971,2723;5068845114;1150;LAS PALMAS;2019;79847;81469;175085
38;SANTA CRUZ DE TENERIFE;1980;0;0;0;0;0;0;0;0;0;25081;31678;59187;631848,3657;4397761760;1681;SANTA CRUZ DE TENERIFE;1980;25081;31678;59187
38;SANTA CRUZ DE TENERIFE;1981;0;0;0;0;0;0;0;0;0;25654;32530;60700;631848,3657;4397761760;1680;SANTA CRUZ DE TENERIFE;1981;25654;32530;60700
38;SANTA CRUZ DE TENERIFE;1982;0;0;0;0;0;0;0;0;0;26280;33280;62148;631848,3657;4397761760;1679;SANTA CRUZ DE TENERIFE;1982;26280;33280;62148
38;SANTA CRUZ DE TENERIFE;1983;0;0;0;0;0;0;0;0;0;26771;33974;63391;631848,3657;4397761760;1678;SANTA CRUZ DE TENERIFE;1983;26771;33974;63391
38;SANTA CRUZ DE TENERIFE;1984;0;0;0;0;0;0;0;0;0;27208;34611;64535;631848,3657;4397761760;1677;SANTA CRUZ DE TENERIFE;1984;27208;34611;64535
38;SANTA CRUZ DE TENERIFE;1985;0;2;2;0;0,5711022;0,2891159;0;5,7025547;3,0564215;27536;35072;65436;631848,3657;4397761760;1676;SANTA CRUZ DE TENERIFE;1985;27536;35072;65436
38;SANTA CRUZ DE TENERIFE;1986;1;0;1;0,2902513;0;0,1432714;3,5554292;0;1,4964459;28126;35674;66825;631848,3657;4397761760;1675;SANTA CRUZ DE TENERIFE;1986;28126;35674;66825
38;SANTA CRUZ DE TENERIFE;1987;1;0;1;0,2875414;0;0,1419529;3,4523234;0;1,4556464;28966;36464;68698;631848,3657;4397761760;1674;SANTA CRUZ DE TENERIFE;1987;28966;36464;68698
38;SANTA CRUZ DE TENERIFE;1988;4;4;8;1,1409013;1,1121398;1,1263371;13,4440222;10,7169647;11,3375473;29753;37324;70562;631848,3657;4397761760;1673;SANTA CRUZ DE TENERIFE;1988;29753;37324;70562
38;SANTA CRUZ DE TENERIFE;1989;1;3;4;0,2831121;0,8265829;0,5585368;3,2597711;7,8290143;5,505774;30677;38319;72651;631848,3657;4397761760;1672;SANTA CRUZ DE TENERIFE;1989;30677;38319;72651
38;SANTA CRUZ DE TENERIFE;1990;1;3;4;0,2809691;0,8193162;0,5539629;3,1666615;7,6513047;5,3621459;31579;39209;74597;631848,3657;4397761760;1671;SANTA CRUZ DE TENERIFE;1990;31579;39209;74597
38;SANTA CRUZ DE TENERIFE;1991;4;1;5;1,1149608;0,2704728;0,6863607;12,327796;2,4979391;6,5279264;32447;40033;76594;631848,3657;4397761760;1670;SANTA CRUZ DE TENERIFE;1991;32447;40033;76594
38;SANTA CRUZ DE TENERIFE;1992;6;8;14;1,6529062;2,1408463;1,9004155;18,0239716;19,5733013;17,8117046;33289;40872;78600;631848,3657;4397761760;1669;SANTA CRUZ DE TENERIFE;1992;33289;40872;78600
38;SANTA CRUZ DE TENERIFE;1993;5;14;19;1,3620824;3,7054584;2,5506575;14,5781097;33,4073067;23,4895592;34298;41907;80887;631848,3657;4397761760;1668;SANTA CRUZ DE TENERIFE;1993;34298;41907;80887
38;SANTA CRUZ DE TENERIFE;1994;7;4;11;1,8862433;1,0481576;1,4613473;19,7835121;9,2766533;13,195302;35383;43119;83363;631848,3657;4397761760;1667;SANTA CRUZ DE TENERIFE;1994;35383;43119;83363
38;SANTA CRUZ DE TENERIFE;1995;8;8;16;2,1341074;2,0757008;2,1044989;21,8716679;18,0269508;18,5774326;36577;44378;86126;631848,3657;4397761760;1666;SANTA CRUZ DE TENERIFE;1995;36577;44378;86126
38;SANTA CRUZ DE TENERIFE;1996;8;17;25;2,1131206;4,3700228;3,2569003;21,117651;37,2398682;28,0782146;37883;45650;89037;631848,3657;4397761760;1665;SANTA CRUZ DE TENERIFE;1996;37883;45650;89037
38;SANTA CRUZ DE TENERIFE;1997;7;19;26;1,8319093;4,8388166;3,3558216;17,8384857;40,2977791;28,202013;39241;47149;92192;631848,3657;4397761760;1664;SANTA CRUZ DE TENERIFE;1997;39241;47149;92192
38;SANTA CRUZ DE TENERIFE;1998;11;16;27;2,85303;4,0394654;3,4542446;27,0243702;32,8434181;28,2749157;40704;48716;95491;631848,3657;4397761760;1663;SANTA CRUZ DE TENERIFE;1998;40704;48716;95491
38;SANTA CRUZ DE TENERIFE;1999;21;24;45;5,3967233;6,0061412;5,7054758;49,7253265;47,7697487;45,5318108;42232;50241;98832;631848,3657;4397761760;1662;SANTA CRUZ DE TENERIFE;1999;42232;50241;98832
38;SANTA CRUZ DE TENERIFE;2000;21;37;58;5,3470082;9,1750631;7,2863407;48,0615196;71,3198013;56,755909;43694;51879;102192;631848,3657;4397761760;1661;SANTA CRUZ DE TENERIFE;2000;43694;51879;102192
