"ccaa_num","sexo","anyo","poblacion","idjoin","CCAA","Sexo","Periodo","casos","ccaa_num.y","tasa"
5,"Ambos sexos",2005,227500,"52005","05 Canarias","Hombres",2005,60,5,26.3736263736264
5,"Ambos sexos",2005,227500,"52005","05 Canarias","Mujeres",2005,131,5,57.5824175824176
5,"Ambos sexos",2005,227500,"52005","05 Canarias","Total",2005,191,5,83.956043956044
5,"Ambos sexos",2006,236091,"52006","05 Canarias","Hombres",2006,62,5,26.2610603538466
5,"Ambos sexos",2006,236091,"52006","05 Canarias","Mujeres",2006,132,5,55.9106446243186
5,"Ambos sexos",2006,236091,"52006","05 Canarias","Total",2006,194,5,82.1717049781652
5,"Ambos sexos",2007,244785,"52007","05 Canarias","Hombres",2007,95,5,38.8095675797128
5,"Ambos sexos",2007,244785,"52007","05 Canarias","Mujeres",2007,173,5,70.674265171477
5,"Ambos sexos",2007,244785,"52007","05 Canarias","Total",2007,268,5,109.48383275119
5,"Ambos sexos",2008,254533,"52008","05 Canarias","Hombres",2008,88,5,34.573120184809
5,"Ambos sexos",2008,254533,"52008","05 Canarias","Mujeres",2008,180,5,70.7177458325639
5,"Ambos sexos",2008,254533,"52008","05 Canarias","Total",2008,268,5,105.290866017373
5,"Ambos sexos",2009,264141,"52009","05 Canarias","Hombres",2009,94,5,35.5870538840998
5,"Ambos sexos",2009,264141,"52009","05 Canarias","Mujeres",2009,209,5,79.1244070401793
5,"Ambos sexos",2009,264141,"52009","05 Canarias","Total",2009,303,5,114.711460924279
5,"Ambos sexos",2010,275063,"52010","05 Canarias","Hombres",2010,106,5,38.5366261547355
5,"Ambos sexos",2010,275063,"52010","05 Canarias","Mujeres",2010,210,5,76.346146155608
5,"Ambos sexos",2010,275063,"52010","05 Canarias","Total",2010,316,5,114.882772310343
5,"Ambos sexos",2011,285254,"52011","05 Canarias","Hombres",2011,110,5,38.5621235810891
5,"Ambos sexos",2011,285254,"52011","05 Canarias","Mujeres",2011,223,5,78.1759414416625
5,"Ambos sexos",2011,285254,"52011","05 Canarias","Total",2011,333,5,116.738065022752
5,"Ambos sexos",2012,294730,"52012","05 Canarias","Hombres",2012,104,5,35.2865334373834
5,"Ambos sexos",2012,294730,"52012","05 Canarias","Mujeres",2012,207,5,70.2337732840227
5,"Ambos sexos",2012,294730,"52012","05 Canarias","Total",2012,311,5,105.520306721406
5,"Ambos sexos",2013,304229,"52013","05 Canarias","Hombres",2013,114,5,37.4717729079082
5,"Ambos sexos",2013,304229,"52013","05 Canarias","Mujeres",2013,246,5,80.8601415381177
5,"Ambos sexos",2013,304229,"52013","05 Canarias","Total",2013,360,5,118.331914446026
5,"Ambos sexos",2014,313417,"52014","05 Canarias","Hombres",2014,109,5,34.7779475905902
5,"Ambos sexos",2014,313417,"52014","05 Canarias","Mujeres",2014,282,5,89.9759745004259
5,"Ambos sexos",2014,313417,"52014","05 Canarias","Total",2014,391,5,124.753922091016
5,"Ambos sexos",2015,321887,"52015","05 Canarias","Hombres",2015,119,5,36.969495506187
5,"Ambos sexos",2015,321887,"52015","05 Canarias","Mujeres",2015,284,5,88.2297203677067
5,"Ambos sexos",2015,321887,"52015","05 Canarias","Total",2015,403,5,125.199215873894
5,"Ambos sexos",2016,331339,"52016","05 Canarias","Hombres",2016,116,5,35.0094616088055
5,"Ambos sexos",2016,331339,"52016","05 Canarias","Mujeres",2016,270,5,81.48753995153
5,"Ambos sexos",2016,331339,"52016","05 Canarias","Total",2016,386,5,116.497001560335
5,"Ambos sexos",2017,341661,"52017","05 Canarias","Hombres",2017,126,5,36.8786604265632
5,"Ambos sexos",2017,341661,"52017","05 Canarias","Mujeres",2017,312,5,91.3185877229183
5,"Ambos sexos",2017,341661,"52017","05 Canarias","Total",2017,438,5,128.197248149482
5,"Ambos sexos",2018,351699,"52018","05 Canarias","Hombres",2018,139,5,39.522432534639
5,"Ambos sexos",2018,351699,"52018","05 Canarias","Mujeres",2018,254,5,72.220847940995
5,"Ambos sexos",2018,351699,"52018","05 Canarias","Total",2018,393,5,111.743280475634
5,"Ambos sexos",2019,363405,"52019","05 Canarias","Hombres",2019,118,5,32.4706594570796
5,"Ambos sexos",2019,363405,"52019","05 Canarias","Mujeres",2019,242,5,66.5923693950276
5,"Ambos sexos",2019,363405,"52019","05 Canarias","Total",2019,360,5,99.0630288521072
5,"Hombres",2002,90334,"52002","05 Canarias","Hombres",2002,53,5,58.6711537184227
5,"Hombres",2002,90334,"52002","05 Canarias","Mujeres",2002,97,5,107.379281333717
5,"Hombres",2002,90334,"52002","05 Canarias","Total",2002,150,5,166.05043505214
5,"Hombres",2003,93531,"52003","05 Canarias","Hombres",2003,68,5,72.7031679336263
5,"Hombres",2003,93531,"52003","05 Canarias","Mujeres",2003,113,5,120.815558477938
5,"Hombres",2003,93531,"52003","05 Canarias","Total",2003,181,5,193.518726411564
5,"Hombres",2004,96079,"52004","05 Canarias","Hombres",2004,75,5,78.0607624975281
5,"Hombres",2004,96079,"52004","05 Canarias","Mujeres",2004,122,5,126.978840329312
5,"Hombres",2004,96079,"52004","05 Canarias","Total",2004,197,5,205.03960282684
5,"Hombres",2005,99263,"52005","05 Canarias","Hombres",2005,60,5,60.445483211267
5,"Hombres",2005,99263,"52005","05 Canarias","Mujeres",2005,131,5,131.9726383446
5,"Hombres",2005,99263,"52005","05 Canarias","Total",2005,191,5,192.418121555867
5,"Hombres",2006,103441,"52006","05 Canarias","Hombres",2006,62,5,59.9375489409422
5,"Hombres",2006,103441,"52006","05 Canarias","Mujeres",2006,132,5,127.608975164587
5,"Hombres",2006,103441,"52006","05 Canarias","Total",2006,194,5,187.546524105529
5,"Hombres",2007,107739,"52007","05 Canarias","Hombres",2007,95,5,88.1760550961119
5,"Hombres",2007,107739,"52007","05 Canarias","Mujeres",2007,173,5,160.573237175025
5,"Hombres",2007,107739,"52007","05 Canarias","Total",2007,268,5,248.749292271137
5,"Hombres",2008,112558,"52008","05 Canarias","Hombres",2008,88,5,78.1819151015476
5,"Hombres",2008,112558,"52008","05 Canarias","Mujeres",2008,180,5,159.917553616802
5,"Hombres",2008,112558,"52008","05 Canarias","Total",2008,268,5,238.09946871835
5,"Hombres",2009,117335,"52009","05 Canarias","Hombres",2009,94,5,80.1124984020113
5,"Hombres",2009,117335,"52009","05 Canarias","Mujeres",2009,209,5,178.122469851281
5,"Hombres",2009,117335,"52009","05 Canarias","Total",2009,303,5,258.234968253292
5,"Hombres",2010,122771,"52010","05 Canarias","Hombres",2010,106,5,86.3396078878563
5,"Hombres",2010,122771,"52010","05 Canarias","Mujeres",2010,210,5,171.050166570281
5,"Hombres",2010,122771,"52010","05 Canarias","Total",2010,316,5,257.389774458138
5,"Hombres",2011,127676,"52011","05 Canarias","Hombres",2011,110,5,86.1555813152041
5,"Hombres",2011,127676,"52011","05 Canarias","Mujeres",2011,223,5,174.660860302641
5,"Hombres",2011,127676,"52011","05 Canarias","Total",2011,333,5,260.816441617845
5,"Hombres",2012,132106,"52012","05 Canarias","Hombres",2012,104,5,78.7246604999016
5,"Hombres",2012,132106,"52012","05 Canarias","Mujeres",2012,207,5,156.692353110381
5,"Hombres",2012,132106,"52012","05 Canarias","Total",2012,311,5,235.417013610283
5,"Hombres",2013,136645,"52013","05 Canarias","Hombres",2013,114,5,83.4278605144718
5,"Hombres",2013,136645,"52013","05 Canarias","Mujeres",2013,246,5,180.028541110176
5,"Hombres",2013,136645,"52013","05 Canarias","Total",2013,360,5,263.456401624648
5,"Hombres",2014,141032,"52014","05 Canarias","Hombres",2014,109,5,77.2874241306937
5,"Hombres",2014,141032,"52014","05 Canarias","Mujeres",2014,282,5,199.954620228033
5,"Hombres",2014,141032,"52014","05 Canarias","Total",2014,391,5,277.242044358727
5,"Hombres",2015,145157,"52015","05 Canarias","Hombres",2015,119,5,81.9802007481554
5,"Hombres",2015,145157,"52015","05 Canarias","Mujeres",2015,284,5,195.650226995598
5,"Hombres",2015,145157,"52015","05 Canarias","Total",2015,403,5,277.630427743753
5,"Hombres",2016,149608,"52016","05 Canarias","Hombres",2016,116,5,77.5359606438158
5,"Hombres",2016,149608,"52016","05 Canarias","Mujeres",2016,270,5,180.47163253302
5,"Hombres",2016,149608,"52016","05 Canarias","Total",2016,386,5,258.007593176835
5,"Hombres",2017,154490,"52017","05 Canarias","Hombres",2017,126,5,81.5586769370186
5,"Hombres",2017,154490,"52017","05 Canarias","Mujeres",2017,312,5,201.954819082141
5,"Hombres",2017,154490,"52017","05 Canarias","Total",2017,438,5,283.51349601916
5,"Hombres",2018,159208,"52018","05 Canarias","Hombres",2018,139,5,87.307170493945
5,"Hombres",2018,159208,"52018","05 Canarias","Mujeres",2018,254,5,159.539721622029
5,"Hombres",2018,159208,"52018","05 Canarias","Total",2018,393,5,246.846892115974
5,"Hombres",2019,164607,"52019","05 Canarias","Hombres",2019,118,5,71.6858942815312
5,"Hombres",2019,164607,"52019","05 Canarias","Mujeres",2019,242,5,147.016834035005
5,"Hombres",2019,164607,"52019","05 Canarias","Total",2019,360,5,218.702728316536
5,"Mujeres",2002,118197,"52002","05 Canarias","Hombres",2002,53,5,44.8403935802093
5,"Mujeres",2002,118197,"52002","05 Canarias","Mujeres",2002,97,5,82.0663807034019
5,"Mujeres",2002,118197,"52002","05 Canarias","Total",2002,150,5,126.906774283611
5,"Mujeres",2003,121741,"52003","05 Canarias","Hombres",2003,68,5,55.8562850641936
5,"Mujeres",2003,121741,"52003","05 Canarias","Mujeres",2003,113,5,92.8200031213806
5,"Mujeres",2003,121741,"52003","05 Canarias","Total",2003,181,5,148.676288185574
5,"Mujeres",2004,124621,"52004","05 Canarias","Hombres",2004,75,5,60.182473258921
5,"Mujeres",2004,124621,"52004","05 Canarias","Mujeres",2004,122,5,97.8968231678449
5,"Mujeres",2004,124621,"52004","05 Canarias","Total",2004,197,5,158.079296426766
5,"Mujeres",2005,128245,"52005","05 Canarias","Hombres",2005,60,5,46.7854497251355
5,"Mujeres",2005,128245,"52005","05 Canarias","Mujeres",2005,131,5,102.148231899879
5,"Mujeres",2005,128245,"52005","05 Canarias","Total",2005,191,5,148.933681625015
5,"Mujeres",2006,132660,"52006","05 Canarias","Hombres",2006,62,5,46.7360168852706
5,"Mujeres",2006,132660,"52006","05 Canarias","Mujeres",2006,132,5,99.502487562189
5,"Mujeres",2006,132660,"52006","05 Canarias","Total",2006,194,5,146.23850444746
5,"Mujeres",2007,137047,"52007","05 Canarias","Hombres",2007,95,5,69.3192846249827
5,"Mujeres",2007,137047,"52007","05 Canarias","Mujeres",2007,173,5,126.234065685495
5,"Mujeres",2007,137047,"52007","05 Canarias","Total",2007,268,5,195.553350310477
5,"Mujeres",2008,141969,"52008","05 Canarias","Hombres",2008,88,5,61.9853630017821
5,"Mujeres",2008,141969,"52008","05 Canarias","Mujeres",2008,180,5,126.788242503645
5,"Mujeres",2008,141969,"52008","05 Canarias","Total",2008,268,5,188.773605505427
5,"Mujeres",2009,146806,"52009","05 Canarias","Hombres",2009,94,5,64.0300805144204
5,"Mujeres",2009,146806,"52009","05 Canarias","Mujeres",2009,209,5,142.36475348419
5,"Mujeres",2009,146806,"52009","05 Canarias","Total",2009,303,5,206.39483399861
5,"Mujeres",2010,152292,"52010","05 Canarias","Hombres",2010,106,5,69.6031308276206
5,"Mujeres",2010,152292,"52010","05 Canarias","Mujeres",2010,210,5,137.892995035852
5,"Mujeres",2010,152292,"52010","05 Canarias","Total",2010,316,5,207.496125863473
5,"Mujeres",2011,157579,"52011","05 Canarias","Hombres",2011,110,5,69.8062559097342
5,"Mujeres",2011,157579,"52011","05 Canarias","Mujeres",2011,223,5,141.516318798825
5,"Mujeres",2011,157579,"52011","05 Canarias","Total",2011,333,5,211.322574708559
5,"Mujeres",2012,162619,"52012","05 Canarias","Hombres",2012,104,5,63.9531666041484
5,"Mujeres",2012,162619,"52012","05 Canarias","Mujeres",2012,207,5,127.291398914026
5,"Mujeres",2012,162619,"52012","05 Canarias","Total",2012,311,5,191.244565518174
5,"Mujeres",2013,167579,"52013","05 Canarias","Hombres",2013,114,5,68.0276168254972
5,"Mujeres",2013,167579,"52013","05 Canarias","Mujeres",2013,246,5,146.796436307652
5,"Mujeres",2013,167579,"52013","05 Canarias","Total",2013,360,5,214.824053133149
5,"Mujeres",2014,172379,"52014","05 Canarias","Hombres",2014,109,5,63.2327603710429
5,"Mujeres",2014,172379,"52014","05 Canarias","Mujeres",2014,282,5,163.593013070038
5,"Mujeres",2014,172379,"52014","05 Canarias","Total",2014,391,5,226.82577344108
5,"Mujeres",2015,176732,"52015","05 Canarias","Hombres",2015,119,5,67.333589842247
5,"Mujeres",2015,176732,"52015","05 Canarias","Mujeres",2015,284,5,160.695290043682
5,"Mujeres",2015,176732,"52015","05 Canarias","Total",2015,403,5,228.028879885929
5,"Mujeres",2016,181727,"52016","05 Canarias","Hombres",2016,116,5,63.8320117538946
5,"Mujeres",2016,181727,"52016","05 Canarias","Mujeres",2016,270,5,148.574510116824
5,"Mujeres",2016,181727,"52016","05 Canarias","Total",2016,386,5,212.406521870718
5,"Mujeres",2017,187174,"52017","05 Canarias","Hombres",2017,126,5,67.3170418968446
5,"Mujeres",2017,187174,"52017","05 Canarias","Mujeres",2017,312,5,166.689818030282
5,"Mujeres",2017,187174,"52017","05 Canarias","Total",2017,438,5,234.006859927127
5,"Mujeres",2018,192496,"52018","05 Canarias","Hombres",2018,139,5,72.2092926606267
5,"Mujeres",2018,192496,"52018","05 Canarias","Mujeres",2018,254,5,131.950793782728
5,"Mujeres",2018,192496,"52018","05 Canarias","Total",2018,393,5,204.160086443355
5,"Mujeres",2019,198807,"52019","05 Canarias","Hombres",2019,118,5,59.354046889697
5,"Mujeres",2019,198807,"52019","05 Canarias","Mujeres",2019,242,5,121.726096163616
5,"Mujeres",2019,198807,"52019","05 Canarias","Total",2019,360,5,181.080143053313
6,"Ambos sexos",2002,102920,"62002","06 Cantabria","Hombres",2002,18,6,17.4893120870579
6,"Ambos sexos",2002,102920,"62002","06 Cantabria","Mujeres",2002,50,6,48.5814224640498
6,"Ambos sexos",2002,102920,"62002","06 Cantabria","Total",2002,68,6,66.0707345511076
6,"Ambos sexos",2003,103737,"62003","06 Cantabria","Hombres",2003,28,6,26.9913338538805
6,"Ambos sexos",2003,103737,"62003","06 Cantabria","Mujeres",2003,77,6,74.2261680981713
6,"Ambos sexos",2003,103737,"62003","06 Cantabria","Total",2003,105,6,101.217501952052
6,"Ambos sexos",2004,103777,"62004","06 Cantabria","Hombres",2004,18,6,17.3448837410987
6,"Ambos sexos",2004,103777,"62004","06 Cantabria","Mujeres",2004,59,6,56.8526744847124
6,"Ambos sexos",2004,103777,"62004","06 Cantabria","Total",2004,77,6,74.1975582258111
6,"Ambos sexos",2005,104025,"62005","06 Cantabria","Hombres",2005,23,6,22.1100696947849
6,"Ambos sexos",2005,104025,"62005","06 Cantabria","Mujeres",2005,74,6,71.1367459745254
6,"Ambos sexos",2005,104025,"62005","06 Cantabria","Total",2005,97,6,93.2468156693103
6,"Ambos sexos",2006,104967,"62006","06 Cantabria","Hombres",2006,39,6,37.154534282203
6,"Ambos sexos",2006,104967,"62006","06 Cantabria","Mujeres",2006,57,6,54.302780873989
6,"Ambos sexos",2006,104967,"62006","06 Cantabria","Total",2006,96,6,91.457315156192
6,"Ambos sexos",2007,105626,"62007","06 Cantabria","Hombres",2007,33,6,31.2423077651336
6,"Ambos sexos",2007,105626,"62007","06 Cantabria","Mujeres",2007,72,6,68.1650351239278
6,"Ambos sexos",2007,105626,"62007","06 Cantabria","Total",2007,105,6,99.4073428890614
6,"Ambos sexos",2008,106574,"62008","06 Cantabria","Hombres",2008,35,6,32.8410306453732
6,"Ambos sexos",2008,106574,"62008","06 Cantabria","Mujeres",2008,98,6,91.9548858070449
6,"Ambos sexos",2008,106574,"62008","06 Cantabria","Total",2008,133,6,124.795916452418
6,"Ambos sexos",2009,107992,"62009","06 Cantabria","Hombres",2009,30,6,27.7798355433736
6,"Ambos sexos",2009,107992,"62009","06 Cantabria","Mujeres",2009,72,6,66.6716053040966
6,"Ambos sexos",2009,107992,"62009","06 Cantabria","Total",2009,102,6,94.4514408474702
6,"Ambos sexos",2010,109738,"62010","06 Cantabria","Hombres",2010,42,6,38.2729774553938
6,"Ambos sexos",2010,109738,"62010","06 Cantabria","Mujeres",2010,86,6,78.3684776467586
6,"Ambos sexos",2010,109738,"62010","06 Cantabria","Total",2010,128,6,116.641455102152
6,"Ambos sexos",2011,111572,"62011","06 Cantabria","Hombres",2011,43,6,38.5401355178719
6,"Ambos sexos",2011,111572,"62011","06 Cantabria","Mujeres",2011,107,6,95.9021976840067
6,"Ambos sexos",2011,111572,"62011","06 Cantabria","Total",2011,150,6,134.442333201879
6,"Ambos sexos",2012,113169,"62012","06 Cantabria","Hombres",2012,44,6,38.8799052744126
6,"Ambos sexos",2012,113169,"62012","06 Cantabria","Mujeres",2012,139,6,122.825155298713
6,"Ambos sexos",2012,113169,"62012","06 Cantabria","Total",2012,183,6,161.705060573125
6,"Ambos sexos",2013,115425,"62013","06 Cantabria","Hombres",2013,52,6,45.0508988520684
6,"Ambos sexos",2013,115425,"62013","06 Cantabria","Mujeres",2013,121,6,104.829976175005
6,"Ambos sexos",2013,115425,"62013","06 Cantabria","Total",2013,173,6,149.880875027074
6,"Ambos sexos",2014,117704,"62014","06 Cantabria","Hombres",2014,52,6,44.1786175491062
6,"Ambos sexos",2014,117704,"62014","06 Cantabria","Mujeres",2014,127,6,107.897777475702
6,"Ambos sexos",2014,117704,"62014","06 Cantabria","Total",2014,179,6,152.076395024808
6,"Ambos sexos",2015,119584,"62015","06 Cantabria","Hombres",2015,58,6,48.5014717687985
6,"Ambos sexos",2015,119584,"62015","06 Cantabria","Mujeres",2015,163,6,136.305860315761
6,"Ambos sexos",2015,119584,"62015","06 Cantabria","Total",2015,221,6,184.80733208456
6,"Ambos sexos",2016,121520,"62016","06 Cantabria","Hombres",2016,75,6,61.7182356813693
6,"Ambos sexos",2016,121520,"62016","06 Cantabria","Mujeres",2016,139,6,114.384463462804
6,"Ambos sexos",2016,121520,"62016","06 Cantabria","Total",2016,214,6,176.102699144174
6,"Ambos sexos",2017,123683,"62017","06 Cantabria","Hombres",2017,59,6,47.7025945360316
6,"Ambos sexos",2017,123683,"62017","06 Cantabria","Mujeres",2017,140,6,113.192597204143
6,"Ambos sexos",2017,123683,"62017","06 Cantabria","Total",2017,199,6,160.895191740174
6,"Ambos sexos",2018,125964,"62018","06 Cantabria","Hombres",2018,51,6,40.487758407164
6,"Ambos sexos",2018,125964,"62018","06 Cantabria","Mujeres",2018,144,6,114.318376679051
6,"Ambos sexos",2018,125964,"62018","06 Cantabria","Total",2018,195,6,154.806135086215
6,"Ambos sexos",2019,128475,"62019","06 Cantabria","Hombres",2019,58,6,45.14496983849
6,"Ambos sexos",2019,128475,"62019","06 Cantabria","Mujeres",2019,123,6,95.7384705195563
6,"Ambos sexos",2019,128475,"62019","06 Cantabria","Total",2019,181,6,140.883440358046
6,"Hombres",2002,42730,"62002","06 Cantabria","Hombres",2002,18,6,42.1249707465481
6,"Hombres",2002,42730,"62002","06 Cantabria","Mujeres",2002,50,6,117.0138076293
6,"Hombres",2002,42730,"62002","06 Cantabria","Total",2002,68,6,159.138778375848
6,"Hombres",2003,43090,"62003","06 Cantabria","Hombres",2003,28,6,64.9802738454398
6,"Hombres",2003,43090,"62003","06 Cantabria","Mujeres",2003,77,6,178.695753074959
6,"Hombres",2003,43090,"62003","06 Cantabria","Total",2003,105,6,243.676026920399
6,"Hombres",2004,43033,"62004","06 Cantabria","Hombres",2004,18,6,41.8283642785769
6,"Hombres",2004,43033,"62004","06 Cantabria","Mujeres",2004,59,6,137.104082913113
6,"Hombres",2004,43033,"62004","06 Cantabria","Total",2004,77,6,178.93244719169
6,"Hombres",2005,43110,"62005","06 Cantabria","Hombres",2005,23,6,53.3518905126421
6,"Hombres",2005,43110,"62005","06 Cantabria","Mujeres",2005,74,6,171.653908605892
6,"Hombres",2005,43110,"62005","06 Cantabria","Total",2005,97,6,225.005799118534
6,"Hombres",2006,43424,"62006","06 Cantabria","Hombres",2006,39,6,89.8120854826824
6,"Hombres",2006,43424,"62006","06 Cantabria","Mujeres",2006,57,6,131.26381724392
6,"Hombres",2006,43424,"62006","06 Cantabria","Total",2006,96,6,221.075902726603
6,"Hombres",2007,43753,"62007","06 Cantabria","Hombres",2007,33,6,75.4233995383174
6,"Hombres",2007,43753,"62007","06 Cantabria","Mujeres",2007,72,6,164.560144447238
6,"Hombres",2007,43753,"62007","06 Cantabria","Total",2007,105,6,239.983543985555
6,"Hombres",2008,44193,"62008","06 Cantabria","Hombres",2008,35,6,79.1980630416582
6,"Hombres",2008,44193,"62008","06 Cantabria","Mujeres",2008,98,6,221.754576516643
6,"Hombres",2008,44193,"62008","06 Cantabria","Total",2008,133,6,300.952639558301
6,"Hombres",2009,44870,"62009","06 Cantabria","Hombres",2009,30,6,66.8598172498329
6,"Hombres",2009,44870,"62009","06 Cantabria","Mujeres",2009,72,6,160.463561399599
6,"Hombres",2009,44870,"62009","06 Cantabria","Total",2009,102,6,227.323378649432
6,"Hombres",2010,45621,"62010","06 Cantabria","Hombres",2010,42,6,92.0628657854935
6,"Hombres",2010,45621,"62010","06 Cantabria","Mujeres",2010,86,6,188.509677560772
6,"Hombres",2010,45621,"62010","06 Cantabria","Total",2010,128,6,280.572543346266
6,"Hombres",2011,46499,"62011","06 Cantabria","Hombres",2011,43,6,92.4751069915482
6,"Hombres",2011,46499,"62011","06 Cantabria","Mujeres",2011,107,6,230.112475537108
6,"Hombres",2011,46499,"62011","06 Cantabria","Total",2011,150,6,322.587582528657
6,"Hombres",2012,47365,"62012","06 Cantabria","Hombres",2012,44,6,92.8955980154122
6,"Hombres",2012,47365,"62012","06 Cantabria","Mujeres",2012,139,6,293.465639185052
6,"Hombres",2012,47365,"62012","06 Cantabria","Total",2012,183,6,386.361237200464
6,"Hombres",2013,48501,"62013","06 Cantabria","Hombres",2013,52,6,107.214284241562
6,"Hombres",2013,48501,"62013","06 Cantabria","Mujeres",2013,121,6,249.479392177481
6,"Hombres",2013,48501,"62013","06 Cantabria","Total",2013,173,6,356.693676419043
6,"Hombres",2014,49662,"62014","06 Cantabria","Hombres",2014,52,6,104.707824896299
6,"Hombres",2014,49662,"62014","06 Cantabria","Mujeres",2014,127,6,255.728726189038
6,"Hombres",2014,49662,"62014","06 Cantabria","Total",2014,179,6,360.436551085337
6,"Hombres",2015,50654,"62015","06 Cantabria","Hombres",2015,58,6,114.502309787973
6,"Hombres",2015,50654,"62015","06 Cantabria","Mujeres",2015,163,6,321.790974059304
6,"Hombres",2015,50654,"62015","06 Cantabria","Total",2015,221,6,436.293283847278
6,"Hombres",2016,51640,"62016","06 Cantabria","Hombres",2016,75,6,145.236250968242
6,"Hombres",2016,51640,"62016","06 Cantabria","Mujeres",2016,139,6,269.171185127808
6,"Hombres",2016,51640,"62016","06 Cantabria","Total",2016,214,6,414.40743609605
6,"Hombres",2017,52705,"62017","06 Cantabria","Hombres",2017,59,6,111.943838345508
6,"Hombres",2017,52705,"62017","06 Cantabria","Mujeres",2017,140,6,265.629446921544
6,"Hombres",2017,52705,"62017","06 Cantabria","Total",2017,199,6,377.573285267052
6,"Hombres",2018,53794,"62018","06 Cantabria","Hombres",2018,51,6,94.8061122058222
6,"Hombres",2018,53794,"62018","06 Cantabria","Mujeres",2018,144,6,267.687846228204
6,"Hombres",2018,53794,"62018","06 Cantabria","Total",2018,195,6,362.493958434026
6,"Hombres",2019,54972,"62019","06 Cantabria","Hombres",2019,58,6,105.508258749909
6,"Hombres",2019,54972,"62019","06 Cantabria","Mujeres",2019,123,6,223.750272866186
6,"Hombres",2019,54972,"62019","06 Cantabria","Total",2019,181,6,329.258531616095
6,"Mujeres",2002,60194,"62002","06 Cantabria","Hombres",2002,18,6,29.9033126225205
6,"Mujeres",2002,60194,"62002","06 Cantabria","Mujeres",2002,50,6,83.0647572847792
6,"Mujeres",2002,60194,"62002","06 Cantabria","Total",2002,68,6,112.9680699073
6,"Mujeres",2003,60647,"62003","06 Cantabria","Hombres",2003,28,6,46.1688129668409
6,"Mujeres",2003,60647,"62003","06 Cantabria","Mujeres",2003,77,6,126.964235658812
6,"Mujeres",2003,60647,"62003","06 Cantabria","Total",2003,105,6,173.133048625653
6,"Mujeres",2004,60747,"62004","06 Cantabria","Hombres",2004,18,6,29.6310928934762
6,"Mujeres",2004,60747,"62004","06 Cantabria","Mujeres",2004,59,6,97.1241378175054
6,"Mujeres",2004,60747,"62004","06 Cantabria","Total",2004,77,6,126.755230710982
6,"Mujeres",2005,60911,"62005","06 Cantabria","Hombres",2005,23,6,37.7600105071334
6,"Mujeres",2005,60911,"62005","06 Cantabria","Mujeres",2005,74,6,121.488729457733
6,"Mujeres",2005,60911,"62005","06 Cantabria","Total",2005,97,6,159.248739964867
6,"Mujeres",2006,61545,"62006","06 Cantabria","Hombres",2006,39,6,63.3682671216183
6,"Mujeres",2006,61545,"62006","06 Cantabria","Mujeres",2006,57,6,92.6151596392883
6,"Mujeres",2006,61545,"62006","06 Cantabria","Total",2006,96,6,155.983426760907
6,"Mujeres",2007,61873,"62007","06 Cantabria","Hombres",2007,33,6,53.3350572947813
6,"Mujeres",2007,61873,"62007","06 Cantabria","Mujeres",2007,72,6,116.367397734068
6,"Mujeres",2007,61873,"62007","06 Cantabria","Total",2007,105,6,169.702455028849
6,"Mujeres",2008,62381,"62008","06 Cantabria","Hombres",2008,35,6,56.1068273993684
6,"Mujeres",2008,62381,"62008","06 Cantabria","Mujeres",2008,98,6,157.099116718232
6,"Mujeres",2008,62381,"62008","06 Cantabria","Total",2008,133,6,213.2059441176
6,"Mujeres",2009,63124,"62009","06 Cantabria","Hombres",2009,30,6,47.5255053545403
6,"Mujeres",2009,63124,"62009","06 Cantabria","Mujeres",2009,72,6,114.061212850897
6,"Mujeres",2009,63124,"62009","06 Cantabria","Total",2009,102,6,161.586718205437
6,"Mujeres",2010,64116,"62010","06 Cantabria","Hombres",2010,42,6,65.5062698858319
6,"Mujeres",2010,64116,"62010","06 Cantabria","Mujeres",2010,86,6,134.131885956703
6,"Mujeres",2010,64116,"62010","06 Cantabria","Total",2010,128,6,199.638155842535
6,"Mujeres",2011,65071,"62011","06 Cantabria","Hombres",2011,43,6,66.0816646432359
6,"Mujeres",2011,65071,"62011","06 Cantabria","Mujeres",2011,107,6,164.43577015875
6,"Mujeres",2011,65071,"62011","06 Cantabria","Total",2011,150,6,230.517434801986
6,"Mujeres",2012,65802,"62012","06 Cantabria","Hombres",2012,44,6,66.8672684720829
6,"Mujeres",2012,65802,"62012","06 Cantabria","Mujeres",2012,139,6,211.239779945898
6,"Mujeres",2012,65802,"62012","06 Cantabria","Total",2012,183,6,278.107048417981
6,"Mujeres",2013,66924,"62013","06 Cantabria","Hombres",2013,52,6,77.7000777000777
6,"Mujeres",2013,66924,"62013","06 Cantabria","Mujeres",2013,121,6,180.802103879027
6,"Mujeres",2013,66924,"62013","06 Cantabria","Total",2013,173,6,258.502181579105
6,"Mujeres",2014,68042,"62014","06 Cantabria","Hombres",2014,52,6,76.4233855559801
6,"Mujeres",2014,68042,"62014","06 Cantabria","Mujeres",2014,127,6,186.649422415567
6,"Mujeres",2014,68042,"62014","06 Cantabria","Total",2014,179,6,263.072807971547
6,"Mujeres",2015,68933,"62015","06 Cantabria","Hombres",2015,58,6,84.1396718552798
6,"Mujeres",2015,68933,"62015","06 Cantabria","Mujeres",2015,163,6,236.461491593286
6,"Mujeres",2015,68933,"62015","06 Cantabria","Total",2015,221,6,320.601163448566
6,"Mujeres",2016,69874,"62016","06 Cantabria","Hombres",2016,75,6,107.336062054555
